STUDENT_ID,SCHEMA_ID,LOG_TIME,ARTEFACT_DIMENSION,ALGORITHM_DIMENSION,AGE_CATEGORY,AGE,GENDER,SESSION_ID,HARMOS_GRADE,SCHOOL_ID,CANTON_NAME,CAT_SCORE,DOMAIN
66,10,254.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
66,11,238.0,3.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),5.0,Virtual
66,12,314.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
67,1,10.0,3.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
67,2,390.0,2.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),3.0,Virtual
67,3,562.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
67,4,229.0,2.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),3.0,Virtual
67,5,143.0,3.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
67,6,141.0,3.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
67,7,593.0,2.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
67,8,531.0,2.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),3.0,Virtual
67,9,87.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
67,10,118.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
67,11,183.0,2.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
67,12,136.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
68,1,1.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
68,2,63.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
68,3,89.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
68,4,288.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
68,5,112.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
68,6,129.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
68,7,120.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
68,8,303.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
68,9,80.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
68,10,369.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
68,11,965.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
68,12,154.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
69,1,2.0,3.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
69,2,71.0,3.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
69,3,105.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
69,4,236.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
69,5,185.0,3.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
69,6,174.0,3.0,1.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),4.0,Virtual
69,7,111.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
69,8,168.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
69,9,88.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
69,10,457.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
69,11,971.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
69,12,152.0,3.0,2.0,From 14 to 16 years old,14,Female,5,10,G,Ticino (TI),5.0,Virtual
70,1,24.0,3.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
70,2,338.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
70,3,200.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
70,4,145.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
70,5,190.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
70,6,96.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
70,7,343.0,2.0,1.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),3.0,Virtual
70,8,132.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
70,9,191.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
70,10,111.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
70,11,172.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
70,12,185.0,2.0,2.0,From 14 to 16 years old,14,Male,5,10,G,Ticino (TI),4.0,Virtual
71,1,4.0,3.0,1.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
71,2,43.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
71,3,115.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
71,4,113.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
71,5,103.0,3.0,1.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
71,6,93.0,3.0,1.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
71,7,110.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
71,8,141.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
71,9,82.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
71,10,190.0,2.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
71,11,67.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
71,12,249.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
72,1,0.0,3.0,1.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),4.0,Virtual
72,2,236.0,3.0,2.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),5.0,Virtual
72,3,137.0,2.0,2.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),4.0,Virtual
72,4,82.0,3.0,2.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),5.0,Virtual
72,5,181.0,2.0,2.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),4.0,Virtual
72,6,170.0,2.0,1.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),3.0,Virtual
72,7,42.0,2.0,2.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),4.0,Virtual
72,8,245.0,2.0,2.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),4.0,Virtual
72,9,68.0,3.0,2.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),5.0,Virtual
72,10,221.0,2.0,2.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),4.0,Virtual
72,11,122.0,2.0,2.0,From 14 to 16 years old,16,Male,5,10,G,Ticino (TI),4.0,Virtual
73,1,3.0,3.0,1.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
73,2,203.0,2.0,1.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),3.0,Virtual
73,3,543.0,2.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
73,4,144.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
73,5,151.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
73,6,463.0,2.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
73,7,281.0,2.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
73,8,222.0,3.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),5.0,Virtual
73,9,195.0,2.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
73,10,256.0,2.0,2.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),4.0,Virtual
73,11,29.0,0.0,0.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),0.0,Virtual
73,12,24.0,0.0,0.0,From 14 to 16 years old,13,Male,5,10,G,Ticino (TI),0.0,Virtual
74,1,6.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
74,2,89.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
74,3,85.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
74,4,135.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
74,5,226.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
74,6,182.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
74,7,103.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
74,8,251.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
74,9,247.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
74,10,107.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
74,11,146.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
74,12,51.0,1.0,0.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),1.0,Virtual
75,1,16.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
75,2,168.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
75,3,144.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
75,4,124.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
75,5,100.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
75,6,120.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
75,7,185.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
75,8,192.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
75,9,174.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
75,10,8.0,1.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),2.0,Virtual
75,12,82.0,0.0,0.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),0.0,Virtual
76,1,41.0,2.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),3.0,Virtual
76,2,148.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
76,3,90.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
76,4,103.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
76,5,79.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
76,6,91.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
76,7,164.0,2.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
76,8,123.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
76,9,69.0,1.0,0.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),1.0,Virtual
76,10,118.0,3.0,1.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),4.0,Virtual
76,11,416.0,3.0,2.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),5.0,Virtual
76,12,204.0,1.0,0.0,From 14 to 16 years old,13,Female,5,10,G,Ticino (TI),1.0,Virtual
77,1,3.0,3.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
77,2,652.0,0.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),1.0,Virtual
77,3,170.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
77,4,138.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
77,5,140.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
77,6,189.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
77,7,238.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
77,8,323.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
77,9,264.0,2.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
77,10,242.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
77,11,298.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
77,12,410.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
78,1,0.0,3.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
78,2,197.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
78,3,171.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
78,4,150.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
78,5,114.0,3.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
78,6,90.0,3.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
78,7,129.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
78,8,229.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
78,9,96.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
78,10,165.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
78,11,258.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
78,12,127.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
79,1,11.0,3.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
79,2,272.0,3.0,2.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),5.0,Virtual
79,3,495.0,3.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
79,4,172.0,3.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
79,5,91.0,3.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
79,6,124.0,3.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
79,7,233.0,3.0,2.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),5.0,Virtual
79,8,300.0,2.0,2.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
79,9,116.0,2.0,2.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
79,10,457.0,2.0,2.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
79,11,243.0,2.0,2.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
79,12,190.0,2.0,2.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
80,1,11.0,3.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
80,2,739.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
80,3,323.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
80,4,310.0,3.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),5.0,Virtual
80,5,141.0,3.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
80,6,180.0,3.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
80,7,280.0,3.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
80,8,213.0,3.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),5.0,Virtual
80,9,195.0,3.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),5.0,Virtual
80,10,273.0,3.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),5.0,Virtual
80,11,116.0,3.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),5.0,Virtual
80,12,240.0,3.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),5.0,Virtual
81,1,51.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
81,2,255.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
81,3,134.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
81,4,211.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
81,5,85.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
81,6,160.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
81,7,191.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
81,8,333.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
81,9,267.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
81,10,155.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
81,11,273.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
81,12,314.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
82,1,1.0,3.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
82,2,100.0,3.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
82,3,140.0,3.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
82,4,242.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
82,5,108.0,3.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
82,6,99.0,3.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
82,7,589.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
82,8,595.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
82,9,241.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
82,10,197.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
82,11,351.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
82,12,332.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
83,1,118.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
83,2,95.0,3.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),5.0,Virtual
83,3,161.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
83,4,373.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
83,5,134.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
83,6,106.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
83,7,465.0,2.0,1.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),3.0,Virtual
83,8,90.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
83,9,85.0,3.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),5.0,Virtual
83,11,234.0,2.0,2.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),4.0,Virtual
83,12,42.0,1.0,0.0,From 14 to 16 years old,15,Female,6,11,G,Ticino (TI),1.0,Virtual
84,1,4.0,3.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
84,2,198.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
84,3,626.0,2.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
84,4,212.0,3.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),5.0,Virtual
84,5,229.0,3.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
84,6,436.0,0.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),1.0,Virtual
84,7,307.0,2.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
84,8,442.0,0.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),2.0,Virtual
84,9,75.0,0.0,0.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),0.0,Virtual
84,10,106.0,1.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),2.0,Virtual
85,2,331.0,2.0,1.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),3.0,Virtual
85,3,196.0,2.0,1.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),3.0,Virtual
85,4,130.0,2.0,1.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),3.0,Virtual
85,5,90.0,2.0,1.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),3.0,Virtual
85,6,170.0,2.0,1.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),3.0,Virtual
85,7,296.0,2.0,2.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),4.0,Virtual
85,8,286.0,2.0,2.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),4.0,Virtual
85,9,273.0,2.0,2.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),4.0,Virtual
85,10,221.0,2.0,1.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),3.0,Virtual
85,11,254.0,2.0,2.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),4.0,Virtual
85,12,299.0,2.0,2.0,From 14 to 16 years old,14,Male,6,11,G,Ticino (TI),4.0,Virtual
86,1,5.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
86,2,24.0,3.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
86,3,181.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
86,4,132.0,2.0,2.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),4.0,Virtual
86,5,65.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
86,6,194.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
86,7,128.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
86,8,411.0,2.0,1.0,From 14 to 16 years old,15,Male,6,11,G,Ticino (TI),3.0,Virtual
87,1,8.0,3.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
87,2,62.0,2.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),3.0,Virtual
87,3,320.0,2.0,2.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),4.0,Virtual
87,4,240.0,2.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),3.0,Virtual
87,5,113.0,2.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),3.0,Virtual
87,6,116.0,2.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),3.0,Virtual
87,7,279.0,2.0,1.0,From 14 to 16 years old,14,Female,6,11,G,Ticino (TI),3.0,Virtual
88,1,22.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
88,2,22.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
88,3,276.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
88,4,165.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
88,5,135.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
88,6,24.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
88,7,266.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
88,8,223.0,0.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),0.0,Virtual
88,9,332.0,0.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),0.0,Virtual
88,10,86.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
88,11,211.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
