ALGORITHM_ID,SCHEMA_ID,ALGORITHM,ALGORITHM_DIMENSION,PAINTUPMONOCHROMATIC,PAINTDIAGONALUPLEFTPOLYCHROMATIC,PAINTZIGZAGLEFTDOWNUPMONOCHROMATIC,PAINTRIGHTPOLYCHROMATIC,PAINTLDOWNRIGHTMONOCHROMATIC,PAINTDIAGONALUPLEFTMONOCHROMATIC,PAINTZIGZAGRIGHTUPDOWNMONOCHROMATIC,PAINTUPPOLYCHROMATIC,COPY,MIRRORCROSSVERTICAL,PAINTLUPRIGHTMONOCHROMATIC,PAINTZIGZAGDOWNLEFTRIGHTMONOCHROMATIC,PAINTDOT,PAINTLEFTPOLYCHROMATIC,PAINTCUSTOMPATTERNMONOCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTPOLYCHROMATIC,PAINTLRIGHTUPMONOCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTMONOCHROMATIC,PAINTLRIGHTDOWNMONOCHROMATIC,PAINTSQUARELEFTUPRIGHTMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPMONOCHROMATIC,PAINTLDOWNLEFTMONOCHROMATIC,PAINTZIGZAGUPRIGHTLEFTMONOCHROMATIC,PAINTSQUARELEFTDOWNRIGHTPOLYCHROMATIC,PAINTZIGZAGUPLEFTRIGHTPOLYCHROMATIC,PAINTSQUARERIGHTDOWNLEFTMONOCHROMATIC,PAINTLRIGHTDOWNPOLYCHROMATIC,MIRRORCROSSHORIZONTAL,PAINTZIGZAGRIGHTUPDOWNPOLYCHROMATIC,PAINTDOWNPOLYCHROMATIC,PAINTZIGZAGRIGHTDOWNUPMONOCHROMATIC,PAINTDOWNMONOCHROMATIC,PAINTZIGZAGLEFTUPDOWNMONOCHROMATIC,PAINTSQUARERIGHTUPLEFTMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPPOLYCHROMATIC,PAINTSQUAREUPRIGHTDOWNPOLYCHROMATIC,PAINTLLEFTUPMONOCHROMATIC,PAINTSQUAREUPLEFTDOWNMONOCHROMATIC,PAINTLUPLEFTMONOCHROMATIC,PAINTSQUARERIGHTUPLEFTPOLYCHROMATIC,PAINTSQUARERIGHTDOWNLEFTPOLYCHROMATIC,PAINTDIAGONALUPRIGHTPOLYCHROMATIC,PAINTLDOWNLEFTPOLYCHROMATIC,PAINTCUSTOMPATTERNPOLYCHROMATIC,PAINTSQUARELEFTUPRIGHTPOLYCHROMATIC,PAINTRIGHTMONOCHROMATIC,PAINTLUPLEFTPOLYCHROMATIC,PAINTZIGZAGUPRIGHTLEFTPOLYCHROMATIC,PAINTSQUAREUPRIGHTDOWNMONOCHROMATIC,MIRRORCELLSHORIZONTAL,PAINTDIAGONALDOWNLEFTMONOCHROMATIC,PAINTLLEFTDOWNPOLYCHROMATIC,PAINTLDOWNRIGHTPOLYCHROMATIC,MIRRORCOMMANDSVERTICAL,PAINTDIAGONALDOWNRIGHTPOLYCHROMATIC,PAINTLLEFTDOWNMONOCHROMATIC,PAINTSQUAREUPLEFTDOWNPOLYCHROMATIC,PAINTLLEFTUPPOLYCHROMATIC,PAINTDIAGONALDOWNLEFTPOLYCHROMATIC,PAINTZIGZAGLEFTDOWNUPPOLYCHROMATIC,MIRRORCELLSVERTICAL,PAINTSQUAREDOWNLEFTUPPOLYCHROMATIC,PAINTDIAGONALDOWNRIGHTMONOCHROMATIC,PAINTSQUARELEFTDOWNRIGHTMONOCHROMATIC,PAINTZIGZAGRIGHTDOWNUPPOLYCHROMATIC,PAINTDIAGONALUPRIGHTMONOCHROMATIC,PAINTLEFTMONOCHROMATIC,PAINTSQUAREDOWNLEFTUPMONOCHROMATIC,FILLEMPTY,PAINTZIGZAGLEFTUPDOWNPOLYCHROMATIC,REPEAT,PAINTLRIGHTUPPOLYCHROMATIC,PAINTLUPRIGHTPOLYCHROMATIC,MIRRORCOMMANDSHORIZONTAL,PAINTZIGZAGDOWNLEFTRIGHTPOLYCHROMATIC,PAINTZIGZAGUPLEFTRIGHTMONOCHROMATIC,ALGORITHM_TYPE
162,8,"go(d2),paint(blue),go(d2),paint({blue},2,right),go(d3),paint({blue},3,up),go(f4),paint(red),go(f3),paint(yellow),go(e4),paint(blue),go(e4),paint(blue),go(e3),paint(red),go(d4),paint(red),go(d4),paint(red),go(c4),paint(blue),go(d3),paint(red),go(d5),paint(blue)",1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
163,8,"go(d1),paint(red),go(d2),paint(blue),go(d3),paint(red),go(d4),paint(blue),go(d6),paint(red),go(d1),paint({red,blue},6,right),go(d1),paint({yellow,red},6,right),go(c1),paint({red,blue},6,right),go(e3),paint({red},2,diagonal up right),go(e4),paint(blue),go(f3),paint(yellow),go(a3),paint({red},2,diagonal up right),go(b3),paint(yellow),go(a4),paint(blue)",2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2D
164,8,"go(c1),paint({red},6,zig-zag right up down),go(d1),paint(yellow),go(d3),paint(yellow),go(d5),paint(yellow),go(c6),paint(blue),go(c4),paint(blue),go(c2),paint(blue),paint({red},{e3,e4,f4}),go(e4),paint(blue),go(f3),paint(yellow),go(a3),paint({red},2,diagonal up right),go(a4),paint(blue),go(b3),paint(yellow)",1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
165,9,"go(f3),paint(blue),go(d3),paint(blue),go(d1),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(c1),paint(red),go(e3),paint(red),go(c3),paint(red),go(a3),paint(red),go(c5),paint(red),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(d6),paint(green),go(b4),paint(green),go(e4),paint(yellow),go(c2),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(a4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
166,9,"go(f3),paint(blue),go(d3),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(d1),paint(blue),go(e3),paint(red),go(c5),paint(red),go(c3),paint(red),go(a3),paint(red),go(d1),paint(red),go(c1),paint(red),go(d1),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(d6),paint(green),go(b4),paint(green),go(c2),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(a4),paint(yellow),go(e4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
167,9,"go(f4),paint({green,yellow},6,down),go(f3),paint({blue,red},6,down),go(d1),paint({blue,green},6,right),go(c1),paint({red,yellow},6,right)",2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
168,9,"go(f3),paint({blue,red},6,down),go(f4),paint({green,yellow},6,down),go(c1),paint({red,green},6,zig-zag right up down),go(c1),paint({red,yellow},6,right),fill_empty(blue)",2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2D
169,9,"go(c1),paint({red,green},:,zig-zag right up down),go(d1),paint({blue,yellow},:,zig-zag left down up),go(f3),paint({blue,red},:,down),go(f4),paint({green,yellow},:,down)",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
170,9,"go(f4),paint(green),go(d4),paint(green),go(d2),paint(green),go(d6),paint(green),go(b4),paint(green),go(e4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
171,9,"go(b4),paint(green),go(d6),paint(green),go(d4),paint(green),go(f4),paint(green),go(d3),paint(green),go(d2),paint(green),go(d3),paint(blue),go(f3),paint(blue),go(b3),paint(blue),go(d1),paint(blue),go(d5),paint(blue),go(c1),paint(red),go(c3),paint(red),go(c5),paint(red),go(e3),paint(red),go(a3),paint(red),go(b3),paint(blue),go(e4),paint(yellow),go(c2),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(a4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
172,9,"go(f4),paint(green),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(d6),paint(green),go(b4),paint(green),go(f3),paint(blue),go(d1),paint(blue),go(d3),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(a4),paint(yellow),go(c4),paint(yellow),go(e4),paint(yellow),go(c6),paint(yellow),go(c2),paint(yellow),go(a3),paint(red),go(c5),paint(red),go(c3),paint(red),go(c1),paint(red)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
173,9,"go(d1),paint({blue,green},2,right),go(d1),paint({blue,green},6,right),go(c1),paint({red,yellow},6,right),go(e3),paint({red,yellow},2,right),paint({blue,green},{f3,f4,b3,b4}),go(a3),paint({red,yellow},2,right)",2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
174,9,"go(c1),paint({red,yellow},6,right),go(d1),paint({blue,green},6,right),go(e3),paint(red),go(f4),paint(green),go(f3),paint(blue),go(e4),paint(yellow),go(a3),paint(red),go(b4),paint(green),go(b3),paint(blue),go(a4),paint(yellow)",2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
175,9,"go(f3),paint(blue),go(f4),paint(green),go(e3),paint(red),go(c6),paint(yellow),go(e4),paint(yellow),go(d6),paint(green),go(c5),paint(red),go(d5),paint(blue),go(d4),paint(green),go(c5),paint(yellow),go(c5),paint(red),go(c4),paint(yellow),go(d3),paint(blue),go(c3),paint(red),go(d2),paint(green),go(c2),paint(yellow),go(d1),paint(blue),go(c1),paint(red),go(b3),paint(blue),go(b4),paint(green),go(a4),paint(yellow),go(a3),paint(red)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
176,10,"go(f3),paint(blue),go(f4),paint(blue),paint({blue},{d2,c1,b3,c3,c4,b4,c6,d5}),paint({yellow},{e3,e4,d4,d3,d1,c2,a3,a4,c5,d6})",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
177,10,"go(f3),paint(blue),go(f4),paint(blue),go(c1),paint(blue),go(d2),paint(blue),go(c3),paint(blue),go(c4),paint(blue),go(b4),paint(blue),go(b3),paint(blue),go(d5),paint(blue),go(c6),paint(blue),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
178,10,"go(f3),paint({blue},2,right),go(e3),paint({yellow},4,square right down left),go(d1),paint(yellow),go(d6),paint(yellow),go(d2),paint(blue),go(d5),paint(blue),go(c2),paint(yellow),go(c5),paint(yellow),go(c3),paint(blue),go(c4),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow),go(c1),paint(blue),go(c6),paint(blue)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
179,10,"go(f3),paint({blue},2,right),go(e3),paint({yellow},2,right),go(d1),paint({yellow,blue},4,square down right up),go(d3),paint({yellow,blue},4,down),go(d4),paint({yellow,blue},2,down),go(d5),paint({blue,yellow},4,square down right up),go(b3),paint({blue,yellow},4,square down right up),go(b4),paint({blue,yellow},2,down)",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
180,10,"go(f3),paint(blue),go(e3),paint({yellow},2,down),go(c3),paint({blue},2,down),go(d1),paint({yellow},2,diagonal down right),copy({f3},{c1}),go(d2),paint(blue),mirror(vertical),go(a3),paint({yellow},2,right)",2,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
181,10,"go(e3),paint({yellow},2,square down right up),go(c3),paint({blue},2,square down right up),go(f3),paint({blue},2,right),go(c1),paint({blue},2,diagonal up right),go(d5),paint({blue},2,diagonal down right),go(d1),paint(yellow),go(c2),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(c5),paint(yellow),go(d6),paint(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
182,10,"go(c1),paint({blue},3,zig-zag right up down),go(b3),paint(blue),go(f3),paint(blue),go(e3),paint({yellow},2,down),go(a3),paint(yellow),fill_empty(yellow),go(c4),paint({blue},3,zig-zag right up down),go(b4),paint(blue),go(f4),paint(blue)",1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
183,10,"go(f3),paint(blue),go(f4),paint(blue),go(c6),paint(blue),go(d5),paint(blue),go(c4),paint(blue),go(c3),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c1),paint(blue),go(d2),paint(blue),go(a4),paint(yellow),go(a3),paint(yellow),go(c5),paint(yellow),go(d6),paint(yellow),go(d4),paint(yellow),go(e4),paint(yellow),go(e3),paint(yellow),go(d3),paint(yellow),go(c2),paint(yellow),go(d1),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
184,10,"go(e4),paint({yellow},4,square down left up),go(d6),paint(yellow),go(c5),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(c2),paint(yellow),go(d1),paint(yellow),go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(c1),paint(blue),go(d5),paint(blue),go(c6),paint(blue),go(c3),paint(blue),go(b4),paint(blue),go(c4),paint(blue),go(b3),paint(blue)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1D
185,10,"paint({blue},{c1,d2,c3,b3,b4,c4,d5,c6}),go(f3),paint({blue},2,right),paint({yellow},{d1,c2,d3,d4,e4,e3,c5,d6}),go(a3),paint(yellow),go(a4),paint(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
186,10,"go(e3),paint({yellow},2,square down right up),go(c3),paint({blue},2,square down right up),go(d1),paint({yellow,blue},2,square down right up),go(d5),paint({blue,yellow},2,square down right up),go(f3),paint({blue},2,right),go(a3),paint({yellow},2,right)",2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
187,10,"go(e3),paint({yellow},:,square down right up),go(d1),paint({yellow},:,zig-zag left down up),go(a3),paint({yellow},2,right),fill_empty(blue),go(c4),paint(blue),go(d6),paint(yellow),go(c5),paint(yellow),go(d5),paint(blue),go(c6),paint(blue)",1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
188,10,"go(f3),paint(blue),go(d5),paint(blue),go(c6),paint(blue),go(c4),paint(blue),go(c3),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(d2),paint(blue),go(c1),paint(blue),fill_empty(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
189,10,"go(f3),paint({blue},2,right),go(c1),paint({blue},2,diagonal up right),mirror(vertical),go(c3),paint({blue},2,right),go(b3),paint({blue},2,right),fill_empty(yellow)",2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2D
190,10,"go(c1),paint({blue},3,zig-zag right up down),go(f3),paint({blue},:,right),go(b3),paint({blue},:,right),fill_empty(yellow),go(c4),paint({blue},3,zig-zag right up down)",1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
191,10,"go(a3),paint({yellow},2,right),go(b3),paint({blue},4,square right up left),go(c1),paint({blue},2,diagonal up right),go(d6),paint({yellow},2,diagonal down left),go(f3),paint({blue},2,right),go(e3),paint({yellow},4,square down right up),go(d5),paint({blue},2,diagonal down right),go(d1),paint({yellow},2,diagonal down right)",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1D
192,10,"go(f4),paint(blue),go(f3),paint(blue),go(e4),paint(yellow),go(e3),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(d1),paint(yellow),go(d2),paint(blue),go(d3),paint(yellow),go(d4),paint(blue),go(b3),paint(yellow),go(b4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
193,10,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(c1),paint(blue),go(c3),paint(blue),go(d3),paint(blue),go(d4),paint(blue),go(c6),paint(blue),go(d5),paint(blue),go(c4),paint(blue),go(e3),paint(yellow),go(e4),paint(yellow),go(d6),paint(yellow),go(c5),paint(yellow),go(d1),paint(yellow),go(c2),paint(yellow),go(b3),paint(yellow),go(b4),paint(yellow),go(a4),paint(yellow),go(a3),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
194,10,"go(f4),paint(blue),go(f3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(e3),paint({yellow},4,square down right up),go(c4),paint({blue},4,square left up right),go(b3),paint({blue},2,right),go(f3),paint({yellow},2,right),go(f3),paint({blue},2,right),go(f4),paint({blue},2,left),go(d3),paint({yellow},2,right),go(d2),paint(blue),paint({blue},{c1,c2,d2}),go(c1),paint(yellow),go(c2),paint(yellow),go(c1),paint(blue),go(d1),paint(yellow),go(d5),paint({blue},2,diagonal down right),go(d6),paint(yellow),go(c5),paint(yellow)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1D
195,10,"go(c1),paint({blue},2,diagonal up right),go(c3),paint({blue},4,square down right up),go(a4),paint({yellow},2,left),go(f4),paint({blue},2,left),go(d3),paint({yellow},4,square up right down),go(c2),paint({yellow},2,diagonal up left),go(c5),paint({yellow},2,diagonal up right),paint({blue},{c6,d5,d4}),go(d4),paint(yellow)",1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1D
196,10,"paint({blue},{c1,d2,c3,c4,d5,c6}),paint({yellow},{d6,c5,d4,d3,c2,d1}),go(e4),paint({yellow},2,left),paint({blue},{f4,f3,b4,b3}),go(a4),paint({yellow},2,left)",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1D
197,11,"go(f3),paint({blue},2,right),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint({blue},2,right),go(d1),paint({green},4,square up right down),go(c1),paint(red),go(c2),paint(red),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),paint({yellow},{c3,c4,a4,a3})",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
198,11,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(b4),paint(blue),go(b3),paint(blue),go(d3),paint(red),go(d4),paint(red),go(d3),paint(red),go(c5),paint(red),go(c6),paint(red),go(c2),paint(red),go(c1),paint(red),go(e3),paint(green),go(e4),paint(green),go(d6),paint(green),go(d1),paint(green),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
